name,review
Solovet Tierärzte AG,"(Übersetzt von Google) Eine spektakuläre Aufmerksamkeit, sie nehmen alle Zweifel mit viel Geduld weg, ein sehr gut ausgestatteter Ort.

(Original)
Una atención espectacular, te quitan todas las dudas con mucha paciencia , sitio muy bien equipado."
Solovet Tierärzte AG,"(Übersetzt von Google) ich bin sehr zufrieden

(Original)
Sono molto soddisfatta"
Solovet Tierärzte AG,"(Übersetzt von Google) Schon

(Original)
Jo"
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
Solovet Tierärzte AG,
VetTrust Kleintierpraxis Turbenthal,"War heute mit meiner älteren Puddeldame dort, unter kompetenter Arbeit stelle ich mir jedoch was anderes vor. Mein Hund hat gewisse Herztöne welche sie aber im Alterscheck erst auf meine Notiz hin wahrgenommen hatte. Ebenso war der Preis erschreckend, 2200.- für eine Zahnreinigung zu verlangen ist fast schon ein Schlag in das Gesicht. Schlussendlich lief ich nach 15min und 55.- ärmer ohne jegliche neue Infos über den Gesundheitsstand meines Hundes raus."
VetTrust Kleintierpraxis Turbenthal,"Super nette und freundliche Praxisassistentinen. Es sind alle sehr bemüht und kompetent. Auch die Tierärztin hat uns ernstgenommen, sie war sehr offen, motiviert und kompetent. Und, was auch sehr wichtig ist, liebevoll und respektvoll im Umgang mit unseren Hunden.
Wir werden ab und an als Gewöhnungstraining vorbei gehen. Somit verbinden die Hunde den Besuch mit weniger Stress, auch das kam super an und stellt kein Problem dar.
Wir sind sehr froh, haben wir uns für diese Tierarztpraxis entschieden."
VetTrust Kleintierpraxis Turbenthal,"Sehr persönlicher, herzlicher und fachkundiger Service!"
VetTrust Kleintierpraxis Turbenthal,"Einfühlsam gegenüber dem Tier, kompetent, speditiv, informativ und freundlich. Sehr zu empfehlen."
VetTrust Kleintierpraxis Turbenthal,"Super freundliches Personal. Mein Rüde hat den Tierarzt aufgrund schlechter Erfahrungen gehasst. Seit mehreren Jahren sind wir nun in Turbenthal und Iron liebt den Gang zum Tierarzt. Sie nehmen sich viel Zeit für das Tier und gehen auch auf die Bedürfnisse der Kunden ein. Tolle Praxis, kann ich nur jedem empfehlen!"
VetTrust Kleintierpraxis Turbenthal,"Frau Boesiger und Frau Schneider haben einen unglaublich liebevollen und sanften Umgang mit unserem Hamster gehabt, aber dennoch in fachlicher Sicht sehr genau gearbeitet. Ganz toll, genauso muss es sein! Suaviter in modo, fortiter in re. Perfekt gemacht, vielen Dank, gerne wieder."
VetTrust Kleintierpraxis Turbenthal,Immer kompetent und freundlich!
VetTrust Kleintierpraxis Turbenthal,"Liebes VetTrust Team Turbenthal

Wir wollen uns auch hier nochmals von ganzem Herzen für die liebevolle Begegnung mit Ihnen bedanken.

Frau Dr. Barna erlöste unser Büsi vor kurzem mit so viel Liebe..
Ihre warme & unglaublich einfühlende Art unterstützte uns in diesem schweren Moment & half, diesen Abschied, trotz allem in doch schöner Erinnerung zu behalten..

Was wir nun wissen:
Wenn unser anderes Fellnäschen einmal Hilfe benötigen sollte, werden wir mit Sicherheit zu ihnen kommen, denn hier spürt man die Liebe zum Tier.."
VetTrust Kleintierpraxis Turbenthal,"Vom Empfang bis zum Untersuch/Diagnostik
Sehr kompetente, ehrliche und direkte Fachkräfte.
Sehr beeindruckt von der wertschätzenden und unkomplizierten Art.

Menschlich, „tierisch“, empathisch.. bei Bedarf immer wieder gerne.

Herzlichen Dank"
VetTrust Kleintierpraxis Turbenthal,Sehr freundliches und kompetentes Team. Sogar unseren Bengal Ninja konnten sie als erste ohne Verletzungen und in Ruhe behandeln.Und das alles ohne Lederhandschuhe und Schutzanzug. Auch die Behandlung der zwei anderen inklusive OP verlief gut und liebevoll.
VetTrust Kleintierpraxis Turbenthal,"Ich war als Akutfall mit meinem Bearded collie dort. Termin  wurde eingeschoben für uns. Sehr kompetent, freundlich und mir wurde viel erklärt. Tolle Beratung und Hilfe. Die Ärztin und die Arzthelferin haben sich so viel Mühe gegeben. Fühlte mich mit Sammy rundum super betreut. Tolle Praxis, bin sehr dankbar dafür und kann die Praxis nur empfehlen."
VetTrust Kleintierpraxis Turbenthal,"Sehr freundlich und kompetent.
Bringe meine Tiere seit Jahren und war immer sehr zufrieden.
Ist und bleibt Tierarzt meiner Wahl, kann ich nur jedem empfehlen."
VetTrust Kleintierpraxis Turbenthal,"Sehr freundliche Mitarbeiter*innen. Wir fühlen uns mit unseren beiden Büsi hier gut aufgehoben und mussten auch schon notfallmässig zur Unzeit Hilfe in Anspruch nehmen. Wir kaufen auch alles Trockenfutter hier, damit die Praxis uns gut erhalten bleibt. Denn mit den Tieren will man ja so wenig wie möglich dort sein ;-)"
VetTrust Kleintierpraxis Turbenthal,"Wir mussten ferienhalber zu Wachteln schauen, wovon eine krank war/wurde. Also haben wir sie zu VetTrust gebracht. Dort wurde diesem Tier sehr liebevoll geschaut. Leider war es trotz aller Hilfe und Fürsorge nicht mehr zu retten. Trotzdem hat sich das ganze Team sehr liebevoll bemüht und hat alles getan für dieses Wachteli. Und auch die Abrechnung war eine positive Ueberraschung.
Darum nochmals ganz herzlichen Dank an das ganze Team.
Ich kann diese Tierarztpraxis wirklich nur weiter empfehlen.
R.I.P. kleines Wachteli"
VetTrust Kleintierpraxis Turbenthal,Sehr freundliches Personal
VetTrust Kleintierpraxis Turbenthal,Kompetentes und freundliches Team.
VetTrust Kleintierpraxis Turbenthal,"Immer bestens beraten! Sogar als ich in den Ferien war in Griechenland haben sie uns unterstützt mit der richtigen Tierarzt Wahl und dem weiteren Vorgehen...
Herzlichen Dank für alles!"
VetTrust Kleintierpraxis Turbenthal,Super freundlich und hilfsbereit
VetTrust Kleintierpraxis Turbenthal,immer freundlich und zuverlässig. sehr gute Beratung und gutes Klima wen man in die Praxis rein läuft.
VetTrust Kleintierpraxis Turbenthal,Immer sehr freundlich und nette Umgang .Interessierte Und liebevolle Umgang mit dem Haustier
VetTrust Kleintierpraxis Turbenthal,Super kompetentes und mega nettes Team. Haben immer einen guten Rat auf Lager.
VetTrust Kleintierpraxis Turbenthal,Sehr freundlich und zuvorkommend. Haben auch in schwierigen Situationen ein Herz für die Tierbesitzer!
VetTrust Kleintierpraxis Turbenthal,"Sehr freundluch, offen und verständnisvoll. Gehen mit Tier und Mensch super um. Grosse kompetenz, beraten sehr genau und fachkundig."
VetTrust Kleintierpraxis Turbenthal,"Ich war sehr zufrieden, die Mitarbeiter dieser Praxis haben meine Tieren so gut behandelt!
Danke!"
VetTrust Kleintierpraxis Turbenthal,"Leider war es sehr,sehr traurig. Wir musszen unseren Sonnenschein hergeben😭😭😭"
VetTrust Kleintierpraxis Turbenthal,Super sie haben gute Ideen wie man die Tiere beruhigen kann
VetTrust Kleintierpraxis Turbenthal,"Tiptop, kompetentes und absolut freundliches Team, gute Beratung und Tips. Empfehlenswert!"
VetTrust Kleintierpraxis Turbenthal,"Viel Kompetenz zentral gebündelt.
Bin sehr zufrieden!"
VetTrust Kleintierpraxis Turbenthal,Sehr nett und höflich und sehr liebevoll zu den Tieren
VetTrust Kleintierpraxis Turbenthal,Waren Sehr Lieb und Nett top Leute
VetTrust Kleintierpraxis Turbenthal,"Das Personal ist sehr freundlich, sie nehmen sich genug Zeit. Kaum Verspätung, ausser bei einem Notfall."
VetTrust Kleintierpraxis Turbenthal,Immer sehr zfriide. Tolls team :)
VetTrust Kleintierpraxis Turbenthal,Es war sehr nett da
VetTrust Kleintierpraxis Turbenthal,Super Team und Ärztin. Danke
VetTrust Kleintierpraxis Turbenthal,"Fachkompetenz und Freundlichkeit, für uns perfekt!"
VetTrust Kleintierpraxis Turbenthal,"Wurden bestens betreut, informiert und versorgt."
VetTrust Kleintierpraxis Turbenthal,Sehr gute Fachleute sehr freundlich
VetTrust Kleintierpraxis Turbenthal,Freundlich u kompetente mitarbeiter
VetTrust Kleintierpraxis Turbenthal,Alles bestens.
VetTrust Kleintierpraxis Turbenthal,Eine nette sympatische Ärztin
VetTrust Kleintierpraxis Turbenthal,"Sehr kompetent, sehr freundlich und klar in der Diagnostik.
Vielen dank, wir kommen gerne wieder mit unseren Hunden und der Katze."
VetTrust Kleintierpraxis Turbenthal,"(Übersetzt von Google) Ich kam mit einem Notfall herein und obwohl sie mit geplanten Besuchen ausgebucht waren, wurden wir innerhalb von Minuten von einem Tierarzt gesehen - ich kann ihnen nicht genug danken! Unser Haustier ist dank ihnen am Leben und gesund, das gesamte Personal war super professionell, fürsorglich und verständnisvoll.

(Original)
I came in with an emergency and although they were fully booked with scheduled visits, we were seen by a vet within minutes - can't thank them enough!! Our pet is alive and well thanks to them, the whole staff was super professional, caring and understanding."
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Turbenthal,
VetTrust Kleintierpraxis Wettingen,"Ich war heute zum ersten mal mit meinem Hund hier. Alle Mitarbeiterinnen und die Ärztin waren super freundlich. Der süsse Patient vor mir hatte etwas länger, ich wurde sofort über die Wartezeit Informiert und das Team hat sich auch mehrfach entschuldigt. Sehr gerne wieder, super Erfahrung! Danke für den Einsatz."
VetTrust Kleintierpraxis Wettingen,"Sehr nette Mitarbeiter und schön eingerichtetes Wartezimmer. Die Podeste für die bessere Übersicht über den Raum für unsere Büsi und die Handtücher welche zur Beruhigung über die Transportkistli gelegt werden können sind eine super Idee. Wir schätzen es sehr, dass jeweils für das Wohl unserer Büsi gesorgt wird und uns nicht unnötige Behandlungen aufgedrängt werden."
VetTrust Kleintierpraxis Wettingen,Die absolut beste Tierarztpraxis in meinen Augen. Man fühlt sich total abgeholt und ernst genommen. Das ganze Team ist super nett und gibt alles für ihre Patienten. Einfach nur toll.
VetTrust Kleintierpraxis Wettingen,"Unsere Airedale Terrier-Hündin wurde von Frau Dr. U.Fothi und ihrem ganzen Team vom Welpenjahr bis zu ihrem Lebensende liebevoll, einfühlsam und fachlich hervorragend betreut. Wir hätten uns keine bessere ärztliche Versorgung für Raika vorstellen können. Herzlichen Dank an das ganze Team!
Ursula und Rolf Bösch"
VetTrust Kleintierpraxis Wettingen,"Wir mussten den Dienst der Praxis leider notfallmässig an einem Sonntag in Anspruch nehmen. Frau Kuhn hat sich sehr liebevoll und kompetent um unseren Patienten gekümmert. Leider mussten wir unser Meerschweinchen einschläfern, aber Frau Kuhn hat uns sehr umfangreich aufgeklärt und das ganze Prozedere ging sehr würdevoll vonstatten.
Wir sind sehr dankbar für die gute Betreuung und Begleitung!"
VetTrust Kleintierpraxis Wettingen,"Wir haben ein Termin spontan bekommen, wir sind sehr lieb beraten worden. Leider gab es keine Heilungschancen für unsere Meerschweinchen. Das Team hat alles getan damit es friedlich eingeschläfert werden konnte. Ein großes Dankeschön."
VetTrust Kleintierpraxis Wettingen,Super Tierarztpraxis! Das ganze Team ist überaus freundlich und kompetent.
VetTrust Kleintierpraxis Wettingen,"Bei meinem letzten Aufenhalt war ich sehr entsetzt über die Analyse meines Katers!
1. Durfte ich nicht mal mitkommen in den Untersuchraum und die Ärtzin entriss in mir regelrecht die Box aus den Händen.
2. Die Ärtzin nahm meine Schilderung des Vorfalles überhaupt nicht ernst! (Kater hinkte stark) und machte sogar noch Witze darüber und sagte:  ""hends gschläglet?"" Sehr unprofessionel, unseriös und unempahtisch bei einer sorgenvollen Katzenbesitzerin...
Und 3. Kosteten mich die 5.Min Untersuchung 100.Fr für ein Schmerzmittelmedikament und der Analyse das mein Kater eine Zerrung oder Verstauchung haben würde und dies nach 1-2 Monaten wieder von alleine heilen würde. Nach 2 Monaten hinkte mein Kater immernoch und ich beschloss die Tierpraxis zu wechseln...Beste Entscheidung weil diese zum Glück ein Röntgenbild von der Hüfte gemacht hatten und sahen das seine Kniescheibe ausgekugelt ist! Ich hoffe diese Punkte werden sich in Zukunft bessern! Aber ich werde diese Praxis leider nicht weiterempfehlen können!"
VetTrust Kleintierpraxis Wettingen,"In all den Jahren habe ich einige Termine mit meinen Tieren vereinbaren müssen, nebst normalen Kontrollen und Impfungen waren darunter auch ein paar Notfälle. Wir, Mensch und Tier, fühlten uns immer gut aufgehoben, selbst eher ängstliche Tiere fassten schnell Vertrauen. Wir wurden immer gut beraten, dafür braucht es Erfahrung und Feinfühligkeit. In dieser Tierarztpraxis haben wir alles gefunden was Tier und Mensch braucht. Ein Dank an das ganze Team."
VetTrust Kleintierpraxis Wettingen,"Ich bin begeistert, obwohl ich schlechte Erfahrungen mit anderen Tierärzten gemacht habe und dementsprechend ""Vorurteile"" habe bzw hatte. Ich fühle mich total verstanden und weiss, dass meine allergische Bulldogge dort in guten Händen ist, auch ohne Cortison und Co."
VetTrust Kleintierpraxis Wettingen,"Kompetent, sehr freundlich, zuverlässig und hohes tiermedizinisches Fachwissen. Wir fühlen uns mit unserer Katze immer sehr gut aufgehoben und können die Praxis gut weiterempfehlen in allen Belangen. Vielen Dank für die stets gute Betreuung."
VetTrust Kleintierpraxis Wettingen,"Neu zugezogen- Alles kein Problem-am selben Morgen noch einen Termin erhalten. Sehr freundliches und effizientes Team,  Sie konnten mich und meinen flauschigen Begleiter beruhigen und auffangen! Ihr seid mit Herz dabei und wir kommen sehr gerne wieder vorbei! Vielen Herzlichen Dank!"
VetTrust Kleintierpraxis Wettingen,"Wir waren mit unserer Hunde dame yuma Bei Frau Bösch wir sind sehr zufrieden und fühlten uns sehr wohl in der Praxis sie hatt sich sehr viel Zeit genommen und User Hund wahr nicht gestresst lief also alles tiptop.
Ich muss auch ein grosses Lob an Frau Fothi machen die den Hund meiner Mutter behandelt hatt. zwar konnten wir sie nicht mer mit nach hause nehmen aber die Zeit die sie sich genommen hat fand ich schön wir konnten weinen, trauern und uns verabschieden von unserer kleinen kämpferin und man sah auch das es Frau Fothi nicht leicht fiehl. ich möchte mich bei der ganzen Praxis von Herzen bedanken."
VetTrust Kleintierpraxis Wettingen,"Seit Jahren gehe ich mit unseren Katzen in die Kleintierpraxis Dorf ein und aus. Die Praxis wird mit ganz viel Herzblut geführt, und das ganze Team ist sehr herzlich.
Ab und zu noch ein kleines Witzchen, aber wenn es um das Überleben eines Tieres geht (dass ich schon selber erlebt hatte) stehen sie alle mit viel Mitgefühl bei.
Ein grosses Dankeschön an das Team von der Kleintierpraxis in Wettingen.
Schön, dass es euch gibt.

Ganz liebi Grüessli Corinne"
VetTrust Kleintierpraxis Wettingen,Bin Positiv überrascht! Mein Hund hat seit einer Ohrenentzündung Angst zum Tierarzt zu gehen und es war immer sehr schwierig. War heute das 2te mal da und mein Hund war schon deutlich Entspannter. Preis Leistung stimmt auch.
VetTrust Kleintierpraxis Wettingen,"Für Notfälle nicht geeignet !Wurde mit meinem Kaninchen abgelehnt
und vertröstet da es aber seit paar Stunden nichts mehr frisst ist es für ein Kaninchen das todesurteil. Ich wurde dafür in einer anderen TA sofort angenommen."
VetTrust Kleintierpraxis Wettingen,"Meine Frau war Heute in dieser Kleintierpraxis um sich für unseren 1 Jährigen Hund zu informieren. Welche Impfungen nötig sind um ins Ausland zu reisen und was für Vorkehrungen man bei einem Jungen Hund treffen kann um Ihn möglichst gesund zu halten. Allenfalls einen Gesundheitscheck und Versicherungstips. Wohl aber übel wurde meine Frau sehr unfreundlich und von gestressten Personen bedient, anbei wurde meiner Frau vorgeworfen Sie sei selber verantwortlich und solle sich übers Internet informieren. Es gäbe ja zehntausende sachen die man checken kann und man müsse sich scho selber informieren um zu weissen was man will. Herzlichen Dank für keine Tips, Zeitverschwendung und ebenfalls danke uns daran zu erinnern, dass nicht überall wo Doktor drauf steht auch Doktor drinn ist. Basta"
